id,timestamp,source_ip,device_name,domain,protocol,port,risk_score,entropy,severity,agent_id,dst_ip,packet_size,device_type,os_family,brand,mac_address,identity_confidence
137,2026-02-19 15:36:55,10.31.205.96,Unknown,www.bing.com,UDP,53,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.39,72,Unknown,Windows,Unknown,-,low
138,2026-02-19 15:36:55,10.31.205.39,Unknown,www.bing.com,UDP,57636,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.96,337,Unknown,Linux/Android,Unknown,-,low
139,2026-02-19 15:36:56,10.31.205.27,_COMPANION-LINK,_companion-link._tcp.local,UDP,5353,0,0.0,LOW,GATEWAY_SENSE_01,224.0.0.251,100,Unknown,Network Device,Unknown,-,low
140,2026-02-19 15:36:56,10.31.205.96,Unknown,www.google.com,UDP,53,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.39,74,Unknown,Windows,Unknown,-,low
141,2026-02-19 15:36:56,10.31.205.39,Unknown,www.google.com,UDP,52072,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.96,102,Unknown,Linux/Android,Unknown,-,low
142,2026-02-19 15:37:23,10.31.205.96,Unknown,ab.chatgpt.com,UDP,53,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.39,74,Unknown,Windows,Unknown,-,low
143,2026-02-19 15:37:23,10.31.205.39,Unknown,ab.chatgpt.com,UDP,62888,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.96,135,Unknown,Linux/Android,Unknown,-,low
144,2026-02-19 15:37:23,10.31.205.96,Unknown,github.com,UDP,53,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.39,70,Unknown,Windows,Unknown,-,low
145,2026-02-19 15:37:23,10.31.205.39,Unknown,github.com,UDP,61268,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.96,70,Unknown,Linux/Android,Unknown,-,low
146,2026-02-19 15:37:23,10.31.205.96,Unknown,fonts.googleapis.com,UDP,53,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.39,80,Unknown,Windows,Unknown,-,low
147,2026-02-19 15:37:23,10.31.205.96,Unknown,cdn.jsdelivr.net,UDP,53,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.39,76,Unknown,Windows,Unknown,-,low
148,2026-02-19 15:37:23,10.31.205.39,Unknown,fonts.googleapis.com,UDP,54036,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.96,108,Unknown,Linux/Android,Unknown,-,low
149,2026-02-19 15:37:23,10.31.205.96,Unknown,cdnjs.cloudflare.com,UDP,53,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.39,80,Unknown,Windows,Unknown,-,low
150,2026-02-19 15:37:23,10.31.205.39,Unknown,cdnjs.cloudflare.com,UDP,59859,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.96,112,Unknown,Linux/Android,Unknown,-,low
151,2026-02-19 15:37:23,10.31.205.39,Unknown,cdn.jsdelivr.net,UDP,53063,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.96,179,Unknown,Linux/Android,Unknown,-,low
152,2026-02-19 15:37:23,10.31.205.96,Unknown,www.googleapis.com,UDP,53,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.39,78,Unknown,Windows,Unknown,-,low
153,2026-02-19 15:37:23,10.31.205.39,Unknown,www.googleapis.com,UDP,63076,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.96,142,Unknown,Linux/Android,Unknown,-,low
154,2026-02-19 15:37:23,10.31.205.96,Unknown,lh3.googleusercontent.com,UDP,53,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.39,85,Unknown,Windows,Unknown,-,low
155,2026-02-19 15:37:23,10.31.205.39,Unknown,lh3.googleusercontent.com,UDP,54154,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.96,130,Unknown,Linux/Android,Unknown,-,low
156,2026-02-19 15:37:25,10.31.205.27,_AIRPLAY,_airplay._tcp.local,UDP,5353,0,0.0,LOW,GATEWAY_SENSE_01,224.0.0.251,91,Unknown,Network Device,Unknown,-,low
157,2026-02-19 15:37:25,10.31.205.27,_COMPANION-LINK,_companion-link._tcp.local,UDP,5353,0,0.0,LOW,GATEWAY_SENSE_01,224.0.0.251,127,Unknown,Network Device,Unknown,-,low
158,2026-02-19 15:37:25,10.31.205.96,Unknown,functional.events.data.microsoft.com,UDP,53,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.39,96,Unknown,Windows,Unknown,-,low
159,2026-02-19 15:37:25,10.31.205.39,Unknown,functional.events.data.microsoft.com,UDP,55483,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.96,226,Unknown,Linux/Android,Unknown,-,low
160,2026-02-19 15:37:27,10.31.205.27,_AIRPLAY,_airplay._tcp.local,UDP,5353,0,0.0,LOW,GATEWAY_SENSE_01,224.0.0.251,91,Unknown,Network Device,Unknown,-,low
161,2026-02-19 15:37:31,10.31.205.96,Unknown,browser.events.data.microsoft.com,UDP,53,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.39,93,Unknown,Windows,Unknown,-,low
162,2026-02-19 15:37:32,10.31.205.96,Unknown,browser.events.data.microsoft.com,UDP,53,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.39,93,Unknown,Windows,Unknown,-,low
163,2026-02-19 15:37:32,10.31.205.39,Unknown,browser.events.data.microsoft.com,UDP,60960,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.96,262,Unknown,Linux/Android,Unknown,-,low
164,2026-02-19 15:37:36,10.31.205.27,_AIRPLAY,_airplay._tcp.local,UDP,5353,0,0.0,LOW,GATEWAY_SENSE_01,224.0.0.251,91,Unknown,Network Device,Unknown,-,low
165,2026-02-19 15:38:03,10.31.205.27,_AIRPLAY,_airplay._tcp.local,UDP,5353,0,0.0,LOW,GATEWAY_SENSE_01,224.0.0.251,91,Unknown,Network Device,Unknown,-,low
166,2026-02-19 15:38:03,10.31.205.96,Unknown,firebaselogging-pa.googleapis.com,UDP,53,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.39,93,Unknown,Windows,Unknown,-,low
167,2026-02-19 15:38:03,10.31.205.39,Unknown,firebaselogging-pa.googleapis.com,UDP,58258,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.96,157,Unknown,Linux/Android,Unknown,-,low
168,2026-02-19 15:38:04,10.31.205.131,_GOOGLECAST,_googlecast._tcp.local,UDP,5353,0,0.0,LOW,GATEWAY_SENSE_01,224.0.0.251,82,Unknown,Network Device,Unknown,-,low
169,2026-02-19 15:38:14,10.31.205.96,Unknown,www.bing.com,UDP,53,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.39,72,Unknown,Windows,Unknown,-,low
170,2026-02-19 15:38:14,10.31.205.39,Unknown,www.bing.com,UDP,61017,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.96,333,Unknown,Linux/Android,Unknown,-,low
171,2026-02-19 15:38:14,10.31.205.96,Unknown,chatgpt.com,UDP,53,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.39,71,Unknown,Windows,Unknown,-,low
172,2026-02-19 15:38:14,10.31.205.39,Unknown,chatgpt.com,UDP,55711,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.96,103,Unknown,Linux/Android,Unknown,-,low
173,2026-02-19 15:38:30,10.31.205.96,Unknown,fonts.gstatic.com,UDP,53,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.39,77,Unknown,Windows,Unknown,-,low
174,2026-02-19 15:38:30,10.31.205.39,Unknown,fonts.gstatic.com,UDP,51343,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.96,105,Unknown,Linux/Android,Unknown,-,low
175,2026-02-19 15:38:31,10.31.205.96,Unknown,ipinfo.io,UDP,53,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.39,69,Unknown,Windows,Unknown,-,low
176,2026-02-19 15:38:31,10.31.205.39,Unknown,ipinfo.io,UDP,61899,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.96,162,Unknown,Linux/Android,Unknown,-,low
177,2026-02-19 15:38:31,10.31.205.96,Unknown,api.weatherapi.com,UDP,53,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.39,78,Unknown,Windows,Unknown,-,low
178,2026-02-19 15:38:31,10.31.205.39,Unknown,api.weatherapi.com,UDP,51218,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.96,131,Unknown,Linux/Android,Unknown,-,low
179,2026-02-19 15:38:32,10.31.205.96,Unknown,api.weatherapi.com,UDP,53,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.39,78,Unknown,Windows,Unknown,-,low
180,2026-02-19 15:38:32,10.31.205.39,Unknown,api.weatherapi.com,UDP,50402,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.96,143,Unknown,Linux/Android,Unknown,-,low
181,2026-02-19 15:38:33,10.31.205.96,Unknown,gemini.google.com,UDP,53,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.39,77,Unknown,Windows,Unknown,-,low
182,2026-02-19 15:38:33,10.31.205.39,Unknown,gemini.google.com,UDP,64855,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.96,93,Unknown,Linux/Android,Unknown,-,low
183,2026-02-19 15:38:33,10.31.205.96,Unknown,www.gstatic.com,UDP,53,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.39,75,Unknown,Windows,Unknown,-,low
184,2026-02-19 15:38:33,10.31.205.96,Unknown,safebrowsing.google.com,UDP,53,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.39,83,Unknown,Windows,Unknown,-,low
185,2026-02-19 15:38:34,10.31.205.96,Unknown,safebrowsing.google.com,UDP,53,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.39,83,Unknown,Windows,Unknown,-,low
186,2026-02-19 15:38:35,10.31.205.96,Unknown,fonts.gstatic.com,UDP,53,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.39,77,Unknown,Windows,Unknown,-,low
187,2026-02-19 15:38:35,10.31.205.96,Unknown,apis.google.com,UDP,53,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.39,75,Unknown,Windows,Unknown,-,low
188,2026-02-19 15:38:35,10.31.205.39,Unknown,fonts.gstatic.com,UDP,62931,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.96,105,Unknown,Linux/Android,Unknown,-,low
189,2026-02-19 15:38:35,10.31.205.39,Unknown,www.gstatic.com,UDP,65243,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.96,132,Unknown,Linux/Android,Unknown,-,low
190,2026-02-19 15:38:35,10.31.205.39,Unknown,safebrowsing.google.com,UDP,52525,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.96,152,Unknown,Linux/Android,Unknown,-,low
191,2026-02-19 15:38:35,10.31.205.39,Unknown,apis.google.com,UDP,65454,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.96,146,Unknown,Linux/Android,Unknown,-,low
192,2026-02-19 15:38:36,10.31.205.39,Unknown,apis.google.com,UDP,58853,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.96,124,Unknown,Linux/Android,Unknown,-,low
193,2026-02-19 15:38:37,10.31.205.96,Unknown,www.googletagmanager.com,UDP,53,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.39,84,Unknown,Windows,Unknown,-,low
194,2026-02-19 15:38:37,10.31.205.39,Unknown,www.googletagmanager.com,UDP,57195,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.96,141,Unknown,Linux/Android,Unknown,-,low
195,2026-02-19 15:38:38,10.31.205.96,Unknown,www.googletagmanager.com,UDP,53,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.39,84,Unknown,Windows,Unknown,-,low
196,2026-02-19 15:38:38,10.31.205.39,Unknown,www.googletagmanager.com,UDP,53124,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.96,112,Unknown,Linux/Android,Unknown,-,low
197,2026-02-19 15:38:39,10.31.205.96,Unknown,www.gstatic.com,UDP,53,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.39,75,Unknown,Windows,Unknown,-,low
198,2026-02-19 15:38:39,10.31.205.39,Unknown,www.gstatic.com,UDP,63453,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.96,103,Unknown,Linux/Android,Unknown,-,low
199,2026-02-19 15:38:39,10.31.205.96,Unknown,ogads-pa.clients6.google.com,UDP,53,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.39,88,Unknown,Windows,Unknown,-,low
200,2026-02-19 15:38:39,10.31.205.96,Unknown,waa-pa.clients6.google.com,UDP,53,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.39,86,Unknown,Windows,Unknown,-,low
201,2026-02-19 15:38:39,10.31.205.96,Unknown,lh3.googleusercontent.com,UDP,53,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.39,85,Unknown,Windows,Unknown,-,low
202,2026-02-19 15:38:39,10.31.205.39,Unknown,ogads-pa.clients6.google.com,UDP,61131,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.96,104,Unknown,Linux/Android,Unknown,-,low
203,2026-02-19 15:38:39,10.31.205.39,Unknown,waa-pa.clients6.google.com,UDP,62419,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.96,136,Unknown,Linux/Android,Unknown,-,low
204,2026-02-19 15:38:39,10.31.205.39,Unknown,lh3.googleusercontent.com,UDP,54435,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.96,171,Unknown,Linux/Android,Unknown,-,low
205,2026-02-19 15:38:46,10.31.205.96,Unknown,content-autofill.googleapis.com,UDP,53,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.39,91,Unknown,Windows,Unknown,-,low
206,2026-02-19 15:38:46,10.31.205.39,Unknown,content-autofill.googleapis.com,UDP,55320,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.96,184,Unknown,Linux/Android,Unknown,-,low
207,2026-02-19 15:38:46,10.31.205.27,_RAOP,_raop._tcp.local,UDP,5353,0,0.0,LOW,GATEWAY_SENSE_01,224.0.0.251,91,Unknown,Network Device,Unknown,-,low
208,2026-02-19 15:38:46,10.31.205.96,Unknown,claude.ai,UDP,53,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.39,69,Unknown,Windows,Unknown,-,low
209,2026-02-19 15:38:47,10.31.205.96,Unknown,claude.ai,UDP,53,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.39,69,Unknown,Windows,Unknown,-,low
210,2026-02-19 15:38:47,10.31.205.39,Unknown,claude.ai,UDP,50715,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.96,85,Unknown,Linux/Android,Unknown,-,low
211,2026-02-19 15:38:48,10.31.205.39,Unknown,claude.ai,UDP,62375,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.96,97,Unknown,Linux/Android,Unknown,-,low
212,2026-02-19 15:38:53,10.31.205.96,Unknown,assets-proxy.anthropic.com,UDP,53,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.39,86,Unknown,Windows,Unknown,-,low
213,2026-02-19 15:38:53,10.31.205.39,Unknown,assets-proxy.anthropic.com,UDP,54252,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.96,139,Unknown,Linux/Android,Unknown,-,low
214,2026-02-19 15:38:54,10.31.205.96,Unknown,assets-proxy.anthropic.com,UDP,53,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.39,86,Unknown,Windows,Unknown,-,low
215,2026-02-19 15:38:54,10.31.205.39,Unknown,assets-proxy.anthropic.com,UDP,60603,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.96,114,Unknown,Linux/Android,Unknown,-,low
216,2026-02-19 15:38:55,10.31.205.96,Unknown,statsig.anthropic.com,UDP,53,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.39,81,Unknown,Windows,Unknown,-,low
217,2026-02-19 15:38:55,10.31.205.39,Unknown,statsig.anthropic.com,UDP,51915,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.96,97,Unknown,Linux/Android,Unknown,-,low
218,2026-02-19 15:38:56,10.31.205.96,Unknown,s-cdn.anthropic.com,UDP,53,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.39,79,Unknown,Windows,Unknown,-,low
219,2026-02-19 15:38:56,10.31.205.39,Unknown,s-cdn.anthropic.com,UDP,61743,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.96,199,Unknown,Linux/Android,Unknown,-,low
220,2026-02-19 15:38:56,10.31.205.96,Unknown,statsig.anthropic.com,UDP,53,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.39,81,Unknown,Windows,Unknown,-,low
221,2026-02-19 15:38:56,10.31.205.39,Unknown,statsig.anthropic.com,UDP,55709,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.96,140,Unknown,Linux/Android,Unknown,-,low
222,2026-02-19 15:38:56,10.31.205.96,Unknown,widget.intercom.io,UDP,53,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.39,78,Unknown,Windows,Unknown,-,low
223,2026-02-19 15:38:56,10.31.205.39,Unknown,widget.intercom.io,UDP,50436,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.96,158,Unknown,Linux/Android,Unknown,-,low
224,2026-02-19 15:38:57,10.31.205.39,Unknown,widget.intercom.io,UDP,65446,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.96,142,Unknown,Linux/Android,Unknown,-,low
225,2026-02-19 15:38:58,10.31.205.96,Unknown,js.intercomcdn.com,UDP,53,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.39,78,Unknown,Windows,Unknown,-,low
226,2026-02-19 15:38:58,10.31.205.39,Unknown,js.intercomcdn.com,UDP,59304,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.96,160,Unknown,Linux/Android,Unknown,-,low
227,2026-02-19 15:38:58,10.31.205.96,Unknown,cdn.sanity.io,UDP,53,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.39,73,Unknown,Windows,Unknown,-,low
228,2026-02-19 15:38:58,10.31.205.39,Unknown,cdn.sanity.io,UDP,56540,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.96,109,Unknown,Linux/Android,Unknown,-,low
229,2026-02-19 15:38:59,10.31.205.96,Unknown,accounts.google.com,UDP,53,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.39,79,Unknown,Windows,Unknown,-,low
230,2026-02-19 15:38:59,10.31.205.96,Unknown,a-cdn.claude.ai,UDP,53,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.39,75,Unknown,Windows,Unknown,-,low
231,2026-02-19 15:38:59,10.31.205.96,Unknown,www.google.com,UDP,53,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.39,74,Unknown,Windows,Unknown,-,low
232,2026-02-19 15:38:59,10.31.205.39,Unknown,www.google.com,UDP,59032,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.96,102,Unknown,Linux/Android,Unknown,-,low
233,2026-02-19 15:39:00,10.31.205.39,Unknown,accounts.google.com,UDP,63819,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.96,95,Unknown,Linux/Android,Unknown,-,low
234,2026-02-19 15:39:00,10.31.205.96,Unknown,js.intercomcdn.com,UDP,53,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.39,78,Unknown,Windows,Unknown,-,low
235,2026-02-19 15:39:01,10.31.205.39,Unknown,www.google.com,UDP,64642,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.96,99,Unknown,Linux/Android,Unknown,-,low
236,2026-02-19 15:39:01,10.31.205.39,Unknown,js.intercomcdn.com,UDP,51583,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.96,160,Unknown,Linux/Android,Unknown,-,low
237,2026-02-19 15:39:02,10.31.205.96,Unknown,accounts.google.com,UDP,53,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.39,79,Unknown,Windows,Unknown,-,low
238,2026-02-19 15:39:02,10.31.205.39,Unknown,accounts.google.com,UDP,57682,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.96,107,Unknown,Linux/Android,Unknown,-,low
239,2026-02-19 15:39:04,10.31.205.96,Unknown,play.google.com,UDP,53,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.39,75,Unknown,Windows,Unknown,-,low
240,2026-02-19 15:39:04,10.31.205.39,Unknown,play.google.com,UDP,65346,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.96,125,Unknown,Linux/Android,Unknown,-,low
241,2026-02-19 15:39:04,10.31.205.96,Unknown,clientservices.googleapis.com,UDP,53,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.39,89,Unknown,Windows,Unknown,-,low
242,2026-02-19 15:39:05,10.31.205.96,Unknown,clientservices.googleapis.com,UDP,53,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.39,89,Unknown,Windows,Unknown,-,low
243,2026-02-19 15:39:05,10.31.205.39,Unknown,clientservices.googleapis.com,UDP,58220,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.96,182,Unknown,Linux/Android,Unknown,-,low
244,2026-02-19 15:39:05,10.31.205.39,Unknown,play.google.com,UDP,62047,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.96,103,Unknown,Linux/Android,Unknown,-,low
245,2026-02-19 15:39:08,10.31.205.96,Unknown,api-iam.intercom.io,UDP,53,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.39,79,Unknown,Windows,Unknown,-,low
246,2026-02-19 15:39:08,10.31.205.39,Unknown,api-iam.intercom.io,UDP,63019,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.96,159,Unknown,Linux/Android,Unknown,-,low
247,2026-02-19 15:39:08,10.31.205.96,Unknown,nexus-websocket-a.intercom.io,UDP,53,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.39,89,Unknown,Windows,Unknown,-,low
248,2026-02-19 15:39:08,10.31.205.39,Unknown,nexus-websocket-a.intercom.io,UDP,52467,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.96,169,Unknown,Linux/Android,Unknown,-,low
249,2026-02-19 15:39:09,10.31.205.39,Unknown,nexus-websocket-a.intercom.io,UDP,64662,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.96,217,Unknown,Linux/Android,Unknown,-,low
250,2026-02-19 15:39:10,10.31.205.242,_GOOGLECAST,_googlecast._tcp.local,UDP,5353,0,0.0,LOW,GATEWAY_SENSE_01,224.0.0.251,103,Unknown,Network Device,Unknown,-,low
251,2026-02-19 15:39:10,10.31.205.242,Y-SERIES-E1AF179021551A986138717E1368B1E1,y-series-e1af179021551a986138717e1368b1e1._googlecast._tcp.local,UDP,5353,0,0.0,LOW,GATEWAY_SENSE_01,224.0.0.251,124,Unknown,Network Device,Unknown,-,low
252,2026-02-19 15:39:12,10.31.205.27,_RAOP,_raop._tcp.local,UDP,5353,0,0.0,LOW,GATEWAY_SENSE_01,224.0.0.251,91,Unknown,Network Device,Unknown,-,low
253,2026-02-19 15:39:12,10.31.205.242,_GOOGLECAST,_googlecast._tcp.local,UDP,5353,0,0.0,LOW,GATEWAY_SENSE_01,224.0.0.251,103,Unknown,Network Device,Unknown,-,low
254,2026-02-19 15:39:20,10.31.205.242,_GOOGLECAST,_googlecast._tcp.local,UDP,5353,0,0.0,LOW,GATEWAY_SENSE_01,224.0.0.251,103,Unknown,Network Device,Unknown,-,low
255,2026-02-19 15:39:22,10.31.205.96,Unknown,www.bing.com,UDP,53,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.39,72,Unknown,Windows,Unknown,-,low
256,2026-02-19 15:39:22,10.31.205.39,Unknown,www.bing.com,UDP,50650,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.96,337,Unknown,Linux/Android,Unknown,-,low
257,2026-02-19 15:39:22,10.31.205.96,Unknown,web.whatsapp.com,UDP,53,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.39,76,Unknown,Windows,Unknown,-,low
258,2026-02-19 15:39:22,10.31.205.39,Unknown,web.whatsapp.com,UDP,65122,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.96,158,Unknown,Linux/Android,Unknown,-,low
259,2026-02-19 15:39:22,10.31.205.96,Unknown,antigravity-unleash.goog,UDP,53,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.39,84,Unknown,Windows,Unknown,-,low
260,2026-02-19 15:39:22,10.31.205.39,Unknown,antigravity-unleash.goog,UDP,64487,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.96,169,Unknown,Linux/Android,Unknown,-,low
261,2026-02-19 15:39:25,10.31.205.96,Unknown,www.bing.com,UDP,53,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.39,72,Unknown,Windows,Unknown,-,low
262,2026-02-19 15:39:25,10.31.205.39,Unknown,www.bing.com,UDP,54184,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.96,337,Unknown,Linux/Android,Unknown,-,low
263,2026-02-19 15:39:31,10.31.205.96,Unknown,csp.withgoogle.com,UDP,53,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.39,78,Unknown,Windows,Unknown,-,low
264,2026-02-19 15:39:32,10.31.205.39,Unknown,csp.withgoogle.com,UDP,62115,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.96,106,Unknown,Linux/Android,Unknown,-,low
265,2026-02-19 15:39:32,10.31.205.96,Unknown,edge.microsoft.com,UDP,53,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.39,78,Unknown,Windows,Unknown,-,low
266,2026-02-19 15:39:39,10.31.205.96,Unknown,antigravity-unleash.goog,UDP,53,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.39,84,Unknown,Windows,Unknown,-,low
267,2026-02-19 15:39:39,10.31.205.39,Unknown,antigravity-unleash.goog,UDP,57062,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.96,84,Unknown,Linux/Android,Unknown,-,low
268,2026-02-19 15:39:41,10.31.205.96,Unknown,default.exp-tas.com,UDP,53,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.39,79,Unknown,Windows,Unknown,-,low
269,2026-02-19 15:39:41,10.31.205.39,Unknown,default.exp-tas.com,UDP,51631,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.96,161,Unknown,Linux/Android,Unknown,-,low
270,2026-02-19 15:39:45,10.31.205.96,Unknown,gemini.google.com,UDP,53,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.39,77,Unknown,Windows,Unknown,-,low
271,2026-02-19 15:39:45,10.31.205.96,Unknown,waa-pa.clients6.google.com,UDP,53,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.39,86,Unknown,Windows,Unknown,-,low
272,2026-02-19 15:39:45,10.31.205.39,Unknown,gemini.google.com,UDP,49902,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.96,127,Unknown,Linux/Android,Unknown,-,low
273,2026-02-19 15:39:45,10.31.205.39,Unknown,waa-pa.clients6.google.com,UDP,52427,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.96,136,Unknown,Linux/Android,Unknown,-,low
274,2026-02-19 15:39:46,10.31.205.96,Unknown,signaler-pa.clients6.google.com,UDP,53,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.39,91,Unknown,Windows,Unknown,-,low
275,2026-02-19 15:39:46,10.31.205.39,Unknown,signaler-pa.clients6.google.com,UDP,53725,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.96,141,Unknown,Linux/Android,Unknown,-,low
276,2026-02-19 15:39:46,10.31.205.96,Unknown,www.google-analytics.com,UDP,53,0,0.0,LOW,GATEWAY_SENSE_01,10.31.205.39,84,Unknown,Windows,Unknown,-,low
