id,timestamp,source_ip,device_name,domain,protocol,port,risk_score,entropy,severity,agent_id,dst_ip,packet_size
130,2026-01-31 20:57:22,10.154.193.96,LAPTOP,www.youtube.com,,,,,,GATEWAY_SENSE_01,-,0
131,2026-01-31 20:57:23,10.154.193.96,LAPTOP,www.googleadservices.com,,,,,,GATEWAY_SENSE_01,-,0
132,2026-01-31 20:57:24,10.154.193.96,LAPTOP,dns-tunnel-check.googlezip.net,,,,,,GATEWAY_SENSE_01,-,0
133,2026-01-31 20:57:24,10.154.193.96,LAPTOP,tunnel.googlezip.net,,,,,,GATEWAY_SENSE_01,-,0
134,2026-01-31 20:57:25,10.154.193.96,LAPTOP,static.whatsapp.net,,,,,,GATEWAY_SENSE_01,-,0
135,2026-01-31 20:57:25,10.154.193.96,LAPTOP,ogads-pa.clients6.google.com,,,,,,GATEWAY_SENSE_01,-,0
136,2026-01-31 20:57:28,10.154.193.96,LAPTOP,edge.microsoft.com,,,,,,GATEWAY_SENSE_01,-,0
137,2026-01-31 20:57:28,10.154.193.96,LAPTOP,substrate.office.com,,,,,,GATEWAY_SENSE_01,-,0
138,2026-01-31 20:57:28,10.154.193.96,LAPTOP,www.bing.com,,,,,,GATEWAY_SENSE_01,-,0
139,2026-01-31 20:57:32,10.154.193.96,LAPTOP,218.193.154.10.in-addr.arpa,,,,,,GATEWAY_SENSE_01,-,0
140,2026-01-31 20:57:43,10.154.193.96,LAPTOP,ntp.msn.com,,,,,,GATEWAY_SENSE_01,-,0
141,2026-01-31 20:57:43,10.154.193.96,LAPTOP,prod.rewardsplatform.microsoft.com,,,,,,GATEWAY_SENSE_01,-,0
142,2026-01-31 20:57:45,10.154.193.96,LAPTOP,218.193.154.10.in-addr.arpa,,,,,,GATEWAY_SENSE_01,-,0
143,2026-01-31 20:57:51,10.154.193.96,LAPTOP,www.google.com,,,,,,GATEWAY_SENSE_01,-,0
144,2026-01-31 20:57:52,10.154.193.96,LAPTOP,218.193.154.10.in-addr.arpa,,,,,,GATEWAY_SENSE_01,-,0
145,2026-01-31 20:57:55,10.154.193.96,LAPTOP,img-s-msn-com.akamaized.net,,,,,,GATEWAY_SENSE_01,-,0
146,2026-01-31 20:57:55,10.154.193.96,LAPTOP,sb.scorecardresearch.com,,,,,,GATEWAY_SENSE_01,-,0
147,2026-01-31 20:57:55,10.154.193.96,LAPTOP,th.bing.com,,,,,,GATEWAY_SENSE_01,-,0
148,2026-01-31 20:57:55,10.154.193.96,LAPTOP,www.bing.com,,,,,,GATEWAY_SENSE_01,-,0
149,2026-01-31 20:57:57,10.154.193.96,LAPTOP,edge-consumer-static.azureedge.net,,,,,,GATEWAY_SENSE_01,-,0
150,2026-01-31 20:57:57,10.154.193.96,LAPTOP,update.googleapis.com,,,,,,GATEWAY_SENSE_01,-,0
151,2026-01-31 20:57:58,10.154.193.96,LAPTOP,218.193.154.10.in-addr.arpa,,,,,,GATEWAY_SENSE_01,-,0
152,2026-01-31 20:58:00,10.154.193.96,LAPTOP,APAC03.azure-devices.net,,,,,,GATEWAY_SENSE_01,-,0
153,2026-01-31 20:58:00,10.154.193.96,LAPTOP,c.msn.com,,,,,,GATEWAY_SENSE_01,-,0
